销售日期,店风格,店名,店性质,品类描述,品牌描述,所属大区,所属小区,销售额,毛利,毛利率(%)
2017-5-30,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,1624,455,28.02
2017-5-30,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,1489,402,27
2017-5-30,时尚馆,武徐东店,管理店,床上用品,SINOMAX(丝露梦),中西区,华中,1659,435,26.22
2017-5-29,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,3241,615,18.98
2017-5-29,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,3839,199,5.18
2017-5-29,生活馆,北京一期（百货）,自有店,女士上班服装,X.ZHINING,北方区,华北,1163,363,31.21
2017-5-29,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,1697,254,14.97
2017-5-29,生活馆,上宝山店,自有店,女士成熟服装,O.C.T.MAMI(十月妈咪),东南区,上海,1289,361,28.01
2017-5-29,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,1579,410,25.97
2017-5-29,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,2042,592,28.99
2017-5-29,时尚馆,武徐东店,管理店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,6609,180,2.72
2017-5-29,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1259,289,22.95
2017-5-29,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,1677,373,22.24
2017-5-29,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,5341,145,2.71
2017-5-29,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,4039,110,2.72
2017-5-29,生活馆,北利莹百_,自有店,女士皮鞋,HANG TEN,北方区,华北,2042,515,25.22
2017-5-29,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,2852,627,21.98
2017-5-29,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,6439,122,1.89
2017-5-29,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,1499,420,28.02
2017-5-29,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,5999,150,2.5
2017-5-29,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,5331,150,2.81
2017-5-29,时尚馆,鞍山店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,3999,109,2.73
2017-5-29,生活馆,沈津桥店.,自有店,男士配饰,ZIPPO(之宝),北方区,东北,3839,118,3.07
2017-5-29,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,1529,397,25.96
2017-5-29,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2553,791,30.98
2017-5-29,生活馆,北利莹百_,自有店,男士配饰,ZIPPO(之宝),北方区,华北,5679,168,2.96
2017-5-29,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,3879,103,2.66
2017-5-29,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,5779,150,2.6
2017-5-29,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,4799,127,2.65
2017-5-29,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,7599,212,2.79
2017-5-29,时尚馆,武徐东店,管理店,男士配饰,ZIPPO(之宝),中西区,华中,3798,102,2.69
2017-5-29,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,8599,234,2.72
2017-5-29,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,7499,165,2.2
2017-5-29,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1279,323,25.25
2017-5-29,时尚馆,重庆店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2921,774,26.5
2017-5-29,时尚馆,成都店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1729,449,25.97
2017-5-29,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,2652,689,25.98
2017-5-29,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1979,455,22.99
2017-5-29,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,8259,189,2.29
2017-5-29,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,8049,225,2.8
2017-5-29,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,1578,426,27
2017-5-29,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,1807,289,15.99
2017-5-29,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,9506,237,2.49
2017-5-29,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,1593,386,24.23
2017-5-29,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,8651,129,1.49
2017-5-29,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,1807,289,15.99
2017-5-29,生活馆,武橘口店,自有店,儿童服装,PAW IN PAW,中西区,华中,3703,740,19.98
2017-5-29,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,4259,766,17.99
2017-5-29,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,4965,446,8.98
2017-5-29,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,5369,966,17.99
2017-5-29,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,3779,264,6.99
2017-5-29,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,2421,435,17.97
2017-5-29,时尚馆,成都店,自有店,儿童服装,PAW IN PAW,中西区,西南,2547,129,5.06
2017-5-29,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,1721,275,15.98
2017-5-29,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,2243,246,10.97
2017-5-29,时尚馆,兰州百货,自有店,儿童服装,PAW IN PAW,北方区,西北,2979,268,9
2017-5-29,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,2711,379,13.98
2017-5-29,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,6739,161,2.39
2017-5-29,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,6257,150,2.4
2017-5-29,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,6586,192,2.92
2017-5-29,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,6344,160,2.52
2017-5-29,生活馆,北利莹百_,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,3429,343,10
2017-5-29,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1151,155,13.47
2017-5-29,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5499,100,1.82
2017-5-29,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5619,730,12.99
2017-5-29,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4449,489,10.99
2017-5-29,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8629,163,1.89
2017-5-29,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4712,518,10.99
2017-5-29,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1850,203,10.97
2017-5-29,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1130,147,13.01
2017-5-29,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1479,266,17.99
2017-5-29,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,2235,452,20.22
2017-5-29,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,1406,158,11.24
2017-5-29,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,2799,882,31.51
2017-5-29,生活馆,沈津桥店.,自有店,床上用品,SINOMAX(丝露梦),北方区,东北,4799,899,18.73
2017-5-29,生活馆,北利莹百_,自有店,床上用品,SINOMAX(丝露梦),北方区,华北,9199,220,2.39
2017-5-28,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,1589,302,19.01
2017-5-28,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,2465,128,5.19
2017-5-28,生活馆,北京一期（百货）,自有店,女士上班服装,X.ZHINING,北方区,华北,1642,513,31.24
2017-5-28,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,1171,175,14.94
2017-5-28,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,5959,893,14.99
2017-5-28,生活馆,上宝山店,自有店,女士成熟服装,O.C.T.MAMI(十月妈咪),东南区,上海,5359,150,2.8
2017-5-28,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,2379,618,25.98
2017-5-28,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,7539,218,2.89
2017-5-28,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,2736,629,22.99
2017-5-28,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,1852,463,25
2017-5-28,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2422,539,22.25
2017-5-28,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,4694,127,2.71
2017-5-28,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,2101,572,27.23
2017-5-28,生活馆,北利莹百_,自有店,女士皮鞋,HANG TEN,北方区,华北,1656,418,25.24
2017-5-28,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,3037,668,22
2017-5-28,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,1149,218,18.97
2017-5-28,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,2255,631,27.98
2017-5-28,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,4999,125,2.5
2017-5-28,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,4469,126,2.82
2017-5-28,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,3157,821,26.01
2017-5-28,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2407,746,30.99
2017-5-28,生活馆,北利莹百_,自有店,男士配饰,ZIPPO(之宝),北方区,华北,8419,250,2.97
2017-5-28,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1499,401,26.75
2017-5-28,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,4799,124,2.58
2017-5-28,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,4139,109,2.63
2017-5-28,时尚馆,武徐东店,管理店,男士配饰,ZIPPO(之宝),中西区,华中,999,270,27.03
2017-5-28,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,4799,130,2.71
2017-5-28,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,5629,123,2.19
2017-5-28,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,8799,222,2.52
2017-5-28,时尚馆,重庆店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,6779,179,2.64
2017-5-28,时尚馆,成都店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2719,707,26
2017-5-28,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,3889,101,2.6
2017-5-28,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1979,455,22.99
2017-5-28,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2299,529,23.01
2017-5-28,生活馆,上五角场店,管理店,男士皮鞋,HANG TEN,东南区,上海,1756,491,27.96
2017-5-28,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,1489,402,27
2017-5-28,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,3979,636,15.98
2017-5-28,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,1609,257,15.97
2017-5-28,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,8367,209,2.5
2017-5-28,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,2494,604,24.22
2017-5-28,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,1171,175,14.94
2017-5-28,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,3047,487,15.98
2017-5-28,生活馆,武橘口店,自有店,儿童服装,PAW IN PAW,中西区,华中,8129,162,1.99
2017-5-28,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,1569,141,8.99
2017-5-28,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,4579,824,18
2017-5-28,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,1777,320,18.01
2017-5-28,时尚馆,成都店,自有店,儿童服装,PAW IN PAW,中西区,西南,1664,848,50.96
2017-5-28,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,2849,313,10.99
2017-5-28,时尚馆,兰州百货,自有店,儿童服装,PAW IN PAW,北方区,西北,3979,358,9
2017-5-28,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,2877,402,13.97
2017-5-28,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,8169,196,2.4
2017-5-28,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,5527,161,2.91
2017-5-28,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,2414,356,14.75
2017-5-28,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,4652,117,2.52
2017-5-28,生活馆,北利莹百_,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,1232,123,9.98
2017-5-28,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1717,231,13.45
2017-5-28,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1689,308,18.24
2017-5-28,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1219,158,12.96
2017-5-28,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1884,207,10.99
2017-5-28,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4769,524,10.99
2017-5-28,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,9599,105,1.09
2017-5-28,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1586,206,12.99
2017-5-28,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1168,210,17.98
2017-5-28,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,3389,381,11.24
2017-5-28,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,4339,121,2.79
2017-5-28,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,1357,427,31.47
2017-5-28,生活馆,沈津桥店.,自有店,床上用品,SINOMAX(丝露梦),北方区,东北,2167,406,18.74
2017-5-28,生活馆,上宝山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,3989,111,2.78
2017-5-28,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,3979,107,2.69
2017-5-27,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,4061,771,18.99
2017-5-27,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,1021,531,52.01
2017-5-27,生活馆,北京一期（百货）,自有店,女士上班服装,X.ZHINING,北方区,华北,5674,177,3.12
2017-5-27,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,6539,981,15
2017-5-27,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,1509,226,14.98
2017-5-27,生活馆,上宝山店,自有店,女士成熟服装,O.C.T.MAMI(十月妈咪),东南区,上海,2679,750,28
2017-5-27,生活馆,上宝山店,自有店,女士成熟服装,O.C.T.MAMI(十月妈咪),东南区,上海,1694,474,27.98
2017-5-27,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,2837,737,25.98
2017-5-27,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,1493,433,29
2017-5-27,时尚馆,武徐东店,管理店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,4159,113,2.72
2017-5-27,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,6007,138,2.3
2017-5-27,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,1746,436,24.97
2017-5-27,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,7130,158,2.22
2017-5-27,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,7763,211,2.72
2017-5-27,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,5215,142,2.72
2017-5-27,生活馆,北利莹百_,自有店,女士皮鞋,HANG TEN,北方区,华北,5694,143,2.51
2017-5-27,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,1771,465,26.26
2017-5-27,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,1006,221,21.97
2017-5-27,生活馆,上宝山店,自有店,女士皮鞋,HANG TEN,东南区,上海,2979,566,19
2017-5-27,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,5599,156,2.79
2017-5-27,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,2079,520,25.01
2017-5-27,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,1357,420,30.95
2017-5-27,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,9739,275,2.82
2017-5-27,时尚馆,鞍山店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,2631,105,3.99
2017-5-27,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2289,595,25.99
2017-5-27,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,1163,360,30.95
2017-5-27,生活馆,北利莹百_,自有店,男士配饰,ZIPPO(之宝),北方区,华北,6939,206,2.97
2017-5-27,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,3479,930,26.73
2017-5-27,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,3798,101,2.66
2017-5-27,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,5799,150,2.59
2017-5-27,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1231,326,26.48
